n,lambda_n,lambda_n_over_n,half_log_n
1988,4781.69403715175,2.405278690720196,3.79744219360826
1989,4784.414598342244,2.405437203791978,3.7976936394269862
1990,4787.123954561432,2.4055899269152925,3.797944958859269
1991,4789.8216757447735,2.405736652810032,3.798196152032098
1992,4792.507369952497,2.4058771937512535,3.798447219072272
1993,4795.180685420314,2.406011382549079,3.7986981601063974
1994,4797.841312412574,2.4061390734265666,3.798948975260892
1995,4800.488984868667,2.4062601427913117,3.799199664661982
1996,4803.123481834432,2.40637448989701,3.799450228435705
1997,4805.744628671517,2.406482037391846,3.7997006667079076
1998,4808.352298038735,2.4065827317511186,3.799950979604249
1999,4810.9464106406185,2.406676543592105,3.8002011672502
2000,4813.526935739565,2.4067634678697822,3.800451229771041
