prime,ratio_over_sqrt_N
8941,0.9229158559229993
8951,0.7247091415133032
8963,0.6387584206031697
8969,0.729662846264606
8971,0.7768799039976004
8999,1.5862283619465085
9001,1.6267727509785976
9007,1.7207069588549029
9011,1.7583940534080358
9013,1.7693650807428716
9029,1.664912696064219
9041,1.3837908277175384
9043,1.3240118551323559
9049,1.1304365407272314
9059,0.7995634357074977
9067,0.6098003503964458
9091,0.9875801129616262
9103,1.2825293745817568
9109,1.3903341487355645
9127,1.5273625140118632
9133,1.5178859568711185
9137,1.500079079629195
9151,1.392701903354349
9157,1.3375689538223063
9161,1.3009369046580708
9173,1.1962077835644258
9181,1.127104407176331
9187,1.0705564277004365
9199,0.9313217067738722
9203,0.8754508128419078
9209,0.7842620880267606
9221,0.6046387825992982
9227,0.5492263898895581
9239,0.6075573170951373
9241,0.6395945383961379
9257,0.997486730659679
9277,1.4038668788972808
9281,1.456131756606885
9283,1.4776333447339143
9293,1.5360642300316498
9311,1.4358219319831378
9319,1.3182148392168958
9323,1.2468252337274792
9337,0.9581689604002949
9341,0.8721397598249967
9343,0.8297557267673142
9349,0.7081813000880028
9371,0.41614970595101297
9377,0.3853004655096999
9391,0.3387365335375904
9397,0.3125280205942133
9403,0.2789365294205545
9413,0.2189803677429948
9419,0.20108289050757586
9421,0.20206026015310408
9431,0.2656128715175184
9433,0.28713628603482627
9437,0.3346611663600181
9439,0.3597650108803104
9461,0.606556147691013
9463,0.6213495332944357
9467,0.6452730049969679
9473,0.6658092758794114
9479,0.6666249715728185
9491,0.6073734057119022
9497,0.5485824059641496
9511,0.3487584707850129
9521,0.16972666692867033
9533,0.07473735137932673
9539,0.18222245949522559
9547,0.3193846563232489
9551,0.3810082320392088
9587,0.6016078826545987
9601,0.5311416108200828
